PRUEBA,PRECIO
6220Vit,2000.06
6221,546.30
6226,604.90
6227,502.08
6228,502.08
6229,426.51
6231,502.08
6231Vit,2285.85
6232,1005.22
6233,604.39
6236,765.98
6237,722.80
6238,722.80
6239,578.86
6241,478.44
6242,355.23
6245,426.51
6245Sil,670.15
6246,604.39
6247,447.60
6249,546.30
6250,546.30
6251,371.52
6253,935.46
6256,498.67
6257,498.67
6258,386.93
6258Sil,607.86
6258Vit,1714.43
6260,447.60
6261,1035.19
6262,978.99
6262Vit,3385.94
6263,1349.81
6264,1619.36
6268,1439.43
6269,478.44
6271,546.30
6272,546.30
6276,1369.51
6278,877.02
6279,604.39
6284,1032.10
6285,1409.61
6286,1005.22
6287,877.02
6289,1861.15
6291,1090.03
6292,1135.78
6293,722.80
6294,1047.02
6295,2055.47
6302,858.52
6302Sil,1150.01
6303,854.41
6304,1992.06
6307,877.02
6309,1625.86
6320,764.45
6325,1625.86
6331,2264.88
6336,1252.14
6342,1090.03
6357,1269.62
6358,1032.10
6359,1247.52
6371,3014.74
6371Sil,9474.99
6386,1992.06
6388,1005.22
6397,1596.92
6399,1672.81
6403,1409.61
6404,1393.85
6406,1005.22
6414,1032.10
6414/1,1021.30
6420,2711.95
6421,3014.74
6423,1672.81
6443,3014.74
6444,3487.01
6446,2161.38
6455,3752.11
6456,2590.12
6458,1696.29
6465,3113.45
6471,3113.45
6472,1791.06
6480,2065.08
6482,3113.45
6487Pol,1000.12
6487Vit,3183.44
6495,2347.64
6496,1648.49
6496Pol,3453.28
6507,2347.64
6510,1708.48
6517,1734.19
6519,1965.49
6537,2294.00
6538,3647.25
6540,2433.14
6547,4929.71
6554,3576.32
6558Pol,2569.52
6560,3757.27
6561,2594.41
6572,2758.73
6575,5139.29
6586,4293.78
6589,6309.82
6594,5987.83
6595,4870.94
6598,4845.21
6602,4293.78
6603,2825.42
6603Sil,4439.92
6603Vit,11852.38
6605,4474.73
6607,4944.45
6608,6210.80
6609,6210.80
6610,5124.87
6611,4419.20
6612,5124.20
6614,4272.72
6615,5366.67
6616,5889.35
6617Pol,6128.50
6619,6104.35
6622,4298.95
6623,4521.70
6624,3871.54
6626,5236.43
6628,4321.55
6633,14960.13
6635,1511.24
6637,1568.98
6641,502.08
6641Sil,765.48
6642,604.39
6643,447.60
6643Pol,771.40
6643Sil,804.44
6644,502.08
6645,764.45
6646,2376.59
6647,877.02
6648,1009.14
6649,2055.66
6650,764.45
6650Pol,1180.00
6651,510.48
6652,578.86
6654,673.79
6656,5889.35
6657,1791.06
6670,426.51
6671,584.34
6672,535.68
6673,416.58
6674,507.23
6675,1090.03
6676,1247.52
6677Pol,1571.52
6677Vit,3736.55
6679Pol,834.78
6680Pol,1225.05
6680Vit,3143.04
6681,428.93
6682,546.30
6682Pol,834.78
6683,671.74
6683Pol,1020.21
6684Pol,2428.74
6685,4011.02
6686Pol,1250.00
6687Pol,924.89
6688,578.86
6689Pol,1565.06
6690Pol,714.31
6690Vit,1628.80
6691Pol,765.12
6692,764.45
6693Pol,2364.12
6694Pol,1735.97
6695,877.02
6696Pol,841.96
6697Pol,714.31
6698,1032.10
6699,966.30
6699Pol,1594.87
6700,502.08
6701,507.23
6702,1359.06
6703,502.08
6704Pol,4744.95
6705,1285.38
6706,2073.11
6707,1369.51
6708,877.02
6709,426.51
6710,374.77
6710Pol,628.68
6710Sil,594.93
6711,1186.84
6712,1450.56
6713,763.58
6714Pol,3279.53
6715Pol,2917.42
6715Vit,4652.31
6716Pol,1960.74
6717,1250.76
6717Sil,2358.54
6719Pol,1228.64
6720,1568.98
6721,2059.93
6722,1186.84
6724,1369.51
6724Pol,3418.46
6725Pol,1784.81
6726,819.11
6727,1965.49
6728,447.60
6729,426.51
6730,2068.49
6730Pol,3249.88
6731,2606.73
6731Pol,4154.48
6732,861.09
6733,671.74
6734,502.08
6734Pol,1180.36
6735,877.02
6736,469.70
6738,1597.44
6738Pol,3346.47
6738Vit,6693.13
6740,1369.51
6741,1196.27
6742,546.30
6742Sil,942.84
6743,716.46
6744,500.04
6745,683.74
6747,671.74
6748,746.28
6749,1403.28
6750Sil,3549.87
6752,604.39
6753,724.16
6753Pol,1735.97
6755,916.79
6757,722.80
6757Sil,1344.27
6758,1744.11
6759,1227.97
6759Sil,2315.82
6760,2106.20
6761Pol,5686.51
6762Sil,7904.01
6763Sil,7604.51
6764,2376.76
6765,3576.11
6766,8870.63
6767,1302.69
6768,1247.17
6769,1247.52
6770,819.11
6771,1298.05
6772,1298.05
6773,1178.97
6774Pol,1090.77
6774Sil,1090.77
6776,1074.61
6777,1619.53
6778,1247.52
6780,604.39
6781,877.02
6782,4607.22
6783,502.08
6784,935.46
6785,1589.87
6786,1379.96
6787,877.02
6788,3012.68
6789,2929.24
6790,671.74
6791,1396.93
6792,546.30
6793,2004.07
6794,609.71
6795,416.92
6798,1186.84
6799,673.28
6800,1965.49
6801,819.11
6803,546.30
6805,426.51
6806,671.74
6807,1375.34
6808,396.70
6809,478.44
6811,546.30
6812,3681.02
6812Pol,7712.27
6814Sil,5269.13
6815,1403.28
6816,1939.63
6817,935.46
6818,1069.29
6819,1178.97
6820,1146.58
6821,978.99
6822,396.70
6823Vit,9389.50
6825,3454.47
6825Pol,8292.80
6825Sil,3317.19
6826,1130.46
6826Pol,1776.35
6827,5028.40
6830,722.80
6831,2729.96
6832,3970.95
6834,3004.11
6835,1514.32
6836,2923.90
6839,1117.95
6846,1792.61
6847,1992.06
6848,378.71
6849,1146.58
6850,1117.95
6852,1596.92
6853,787.92
6854,722.80
6855,627.35
6855Sil,1212.12
6856,2209.19
6857,1791.41
6858Pol,669.79
6858Vit,1714.43
6859,822.88
6860Pol,1020.21
6861,877.02
6862,502.08
6863Vit,4286.09
6864Pol,628.68
6864Vit,1874.75
6866,546.30
6867,935.46
6868,387.97
6869Vit,12768.13
6870Pol,1714.43
6871Pol,1822.66
6872,3356.61
6873,615.01
6876,604.39
6877,638.49
6878Vit,4532.72
6879,2487.64
6880,11771.94
6881,606.28
6882Pol,714.31
6882Vit,1340.31
6883Pol,1399.89
6883Vit,2708.07
6884Vit,5120.48
6885Pol,799.95
6885Vit,1543.17
6886,438.69
6887,578.86
6889,981.23
6890,1453.32
6891,673.79
6893,1514.32
6894Pol,3350.02
6895,1227.47
6895Pol,1428.63
6896Pol,3349.71
6897Vit,12567.43
6898,498.67
6900,2068.49
6901,2134.81
6902,438.69
6903,498.67
6904,579.37
6905,498.67
6906,392.41
6907,440.06
6908,1687.40
6908Pist,662.48
6910,535.85
6911,1695.96
6912,3862.63
6913,1937.91
6914,1267.22
6915,714.06
6916,837.96
6918,1346.03
6920Pol,1986.95
6921,1791.41
6922,3569.62
8001,3191.08
8002Pol,1714.43
8002Vit,4497.90
8003Pol,1057.20
8004,706.52
8005,1071.86
8006Pol,729.76
8006Vit,1571.52
8007Pol,4617.81
8008,520.09
8008Pol,771.40
8009Pol,1746.01
8009Vit,3491.53
8010Pol,2342.94
8010Vit,5138.06
8011Pol,1999.49
8012,604.39
8013Pol,2155.69
8014,769.74
8015,877.54
8016,700.87
8017,626.49
8018Sil,3050.07
8019,974.37
8019Sil,1531.49
8020,1117.95
8021Pol,2183.35
8022,1267.22
8023,594.80
8023Pol,925.79
8024Pol,902.98
8024Vit,1805.25
8025Sil,2532.87
8026,1030.90
8027,2786.32
8028,2392.38
8029,1950.60
8030,1283.16
8030Sil,1946.19
8031,1124.48
8031Pol,1428.63
8032Pol,885.75
8033,4196.96
8034,617.25
8035,753.64
8036,474.33
8036Sil,745.38
8037,869.48
8037Sil,1164.91
8038Pol,1141.93
8038Vit,1800.25
8039,569.26
8040,1050.27
8040Pol,1657.35
8041,1406.01
8042,1424.70
8043,706.52
8044,828.36
8044Sil,1301.53
8045,1018.92
8046,1527.34
8046Sil,2369.86
8047,1349.65
8048,1231.39
8049,447.09
8049Sil,670.15
8050,819.11
8051,1673.00
8052,1388.88
8053Pol,1428.63
8054Pol,6152.40
8054Vit,10916.75
8055Pol,1285.91
8056,772.49
8057Sil,3621.13
8058,1018.92
8058Pol,1428.63
8059Pol,1492.90
8059Vit,6725.43
8060,1214.26
8061,1065.86
8062,617.76
8063,461.14
8064,912.17
8065,909.58
8066Pol,2466.99
8068Pol,1481.23
8069Pol,1166.53
8070,1031.09
8070Pol,2160.00
8070Sil,1619.82
8071Pol,828.68
8071Vit,1874.75
8072,912.17
8073,541.16
8073Pol,832.44
8074Pol,3471.77
8075Sil,1841.34
8076Pol,1714.43
8076Vit,4513.33
8077Pol,3055.09
8079,1203.81
8080Pol,4999.49
8080Vit,9999.18
8081,482.21
8082,1460.69
8083,788.60
8084,1021.14
8086,895.53
8087Vit,4844.19
8088,754.33
8089,890.73
8090,912.17
8091,960.14
8091Pol,1000.12
8091Sil,1674.05
8091Vit,1714.43
8092,716.46
8093,6993.90
8094,426.86
8095,502.08
8096,366.03
8097Pol,2164.11
8097Vit,4290.57
8098Pol,1742.98
8098Vit,3785.93
8099Pol,2720.29
8101,2173.37
8101Pol,4553.75
8102Pol,6409.83
8103Pol,9537.85
8104,1711.72
8104Sil,3587.20
8105,615.01
8105Sil,949.13
8106,534.47
8106Vit,2857.44
8107,533.28
8108/85,684.25
8109/85,560.02
8110Pol,670.15
8111,643.97
8113,654.61
8114,706.52
8116,643.97
8117,714.06
8118,541.16
8119,502.08
8119Pol,1020.21
8120,639.87
8120Pol,1005.32
8121Pol,1285.91
8122,3341.52
8122Pol,4990.51
8123,17815.96
8124,2018.47
8124Pol,3259.91
8125,729.48
8126,1415.60
8127,1978.54
8128,1450.56
8129Pol,1145.71
8129Vit,2291.40
8130Pol,937.64
8130Vit,1875.10
8131,1311.94
8132,2181.94
8133,2233.86
8134,1434.81
8135,4470.67
8136,683.74
8137,507.23
8138,1753.38
8139,872.06
8140,708.41
8141,7030.06
8142,12700.26
8143,5431.94
8144,2786.86
8145,3353.51
8146,1582.00
8147,2141.33
8148,1277.84
8149,808.83
8149Pol,1020.21
8150,1404.98
8151,960.14
8152,1069.80
8153,1035.19
8153Sil,1370.11
8154,837.96
8155,1495.81
8156,980.35
8157,2410.88
8158,3620.52
8159,1567.42
8160,613.30
8161,1081.98
8162,709.27
8163,646.03
8163Sil,1015.20
8164,469.19
8165,722.80
8166,377.50
8166Pol,657.22
8166Sil,593.32
8167,378.88
8168,673.79
8169,1579.09
8170,722.80
8171,1368.49
8172,461.14
8173,900.34
8174Sil,6460.10
8175,3814.65
8176,1666.14
8177,2316.64
8178,2020.53
8179,1661.19
8180,1230.55
8181,4595.54
8182,534.82
8183Pol,10229.46
8184,1670.78
8185,1254.71
8186,974.02
8186Pol,1463.46
8187,692.14
8188,430.97
8189,552.81
8190,641.92
8191,794.78
8192,461.65
8193,3454.47
8194,617.25
8195,459.42
8196,722.11
8197,528.49
8198,811.56
8199,528.49
8200,600.10
8201,980.18
8202,1409.79
8203,1349.46
8204,711.14
8205,1854.64
8206,1263.11
8207,1081.98
8207Sil,1481.23
8208,634.73
8209,693.68
8210,327.30
8211Sil,4798.64
8211Vit,6397.96
8213Pol,2430.36
8213Vit,4860.33
8214Sil,1550.89
8215,765.98
8216,654.08
8217Pol,1979.05
8217Vit,3957.92
8218Pol,1597.01
8218Vit,3193.87
8219Pol,1145.71
8220Pol,2143.13
8220Vit,3749.50
8221,837.96
8222,866.06
8223,984.13
8224,1050.27
8225,4563.86
8226,654.08
8227,1251.11
8228,517.52
8229,677.90
8229Sil,1065.27
8230,426.51
8231,426.51
8232,1697.50
8233,734.11
8233Sil,1537.44
8234,927.41
8234Sil,1685.51
8235,2073.11
8236,1579.25
8237Pol,2143.13
8237Vit,4860.33
8238,3118.08
8239,3118.08
8240,920.37
8241,534.47
8242,1291.19
8243,1211.02
8244,1612.34
8244Sil,2532.87
8245,469.19
8246,1043.08
8247,631.30
8247Sil,940.15
8248,584.34
8249,2053.93
8250,649.11
8251,750.91
8252,404.41
8253,617.25
8254,471.76
8255,462.85
8256,536.01
8257,579.04
8258,788.09
8259,507.58
8260,426.51
8261,3112.07
8262,1673.86
8263,1494.11
8264,755.87
8265,1291.72
8266,1899.36
8267,626.49
8268,2179.37
8269,1480.91
8270,378.88
8270Pol,857.21
8270Sil,595.12
8271Pol,2080.83
8271Vit,3587.02
8272,1000.41
8273,712.70
8274Pol,1379.45
8275,992.52
8276Sil,3208.94
8277,392.94
8278,502.94
8279,1154.47
8280,451.71
8281,1637.87
8282,3308.48
8283,410.41
8284,461.14
8285,4328.91
8286,807.97
8287,772.84
8288,893.13
8289,1496.33
8290,1176.92
8291,1805.63
8292,1544.66
8293,665.05
8294,1047.02
8295/85,499.00
8296,1165.09
8297,523.50
8298,535.85
8298Sil,757.03
8299,3216.28
8300,865.20
8301,2705.43
8302,646.03
8302Pol,1200.11
8302Sil,1015.20
8303,1000.58
8304,2053.60
8305,1695.45
8306,728.80
8307,890.73
8308,1005.38
8309,6870.88
8310,2173.56
8311Pol,1857.33
8311Vit,4513.53
8312,649.29
8313,671.74
8314Pol,1598.81
8315,3305.23
8315Pol,6000.52
8316,3146.34
8317,3159.03
8318,502.08
8319,2065.08
8320,535.85
8321/85,623.24
8322/85,693.68
8323,947.97
8324,6079.04
8325,654.61
8326,540.98
8327,389.51
8328,772.84
8329,837.96
8330/85,553.49
8331,535.85
8332/85,735.13
8333,835.21
8334,931.87
8335Sil,3833.86
8336,633.01
8337,1648.49
8337Vit,8633.75
8338,3001.03
8339,2923.60
8340Pol,1510.48
8341,1155.32
8342,627.35
8343,2073.46
8344,973.51
8345,1369.51
8346,1266.36
8347,472.62
8348/85,537.55
8349/85,553.49
8350/85,515.28
8351,575.78
8352,600.10
8353,627.19
8354,651.00
8355,1683.45
8356/85,636.62
8357,686.30
8358,1118.30
8359,1019.93
8360/85,575.78
8361/85,534.47
8362/85,703.09
8363,1836.97
8364,1069.29
8365,1107.51
8365Sil,1740.27
8366/85,700.01
8367/85,616.04
8368/85,633.35
8369/85,633.35
8370/85,577.83
8371,1132.51
8372,792.21
8373,695.04
8374,877.02
8375,514.77
8376Pol,1351.26
8377,1772.89
8378,3968.90
8379/85,575.78
8380/85,575.78
8381,913.18
8382,903.59
8383,1179.30
8384/85,535.85
8385,4317.10
8386,1772.89
8387/85,938.71
8388Pol,2794.62
8388Sil,3043.96
8388Vit,5589.43
8389,444.52
8390,451.71
8391,451.71
8392,440.74
8392Pol,857.21
8393Sil,2051.39
8394,635.57
8395,4153.94
8396,772.84
8397,584.34
8398,835.21
8399Pol,934.22
8399Vit,1868.47
8400Pol,971.58
8401/85,535.85
8402Pol,1000.12
8402Vit,2245.82
8403Pol,1145.71
8404,1172.62
8405,1298.24
8406,1002.63
8407,9949.16
8408,1015.31
8409,869.48
8410,1011.38
8411,1144.18
8412Pol,1309.79
8412Vit,1343.01
8413Pol,2311.88
8414,522.82
8415,749.37
8416,614.68
8417,627.19
8417Pol,1000.12
8418,817.56
8419,913.87
8420Vit,4000.27
8421Vit,4433.09
8422Pol,743.04
8422Vit,1543.17
8423,746.78
8424,5607.93
8425/85,588.45
8425Pol,1541.18
8426,1005.22
8427,790.14
8428,3690.26
8428Sil,5315.27
8429Vit,5121.00
8430/85,1125.16
8431,700.87
8432/85,647.22
8433,1813.69
8434,2086.50
8435,2176.62
8436,2046.23
8437,1828.94
8438,540.98
8439,639.68
8440,731.54
8441,1275.78
8442,2340.44
8443,2683.34
8444,4476.77
8445,3265.46
8446,757.59
8447,472.62
8448,2813.93
8449,967.84
8450Pol,1400.08
8451,778.66
8452,585.70
8453,976.42
8454,2679.93
8455,969.04
8456,707.20
8457/85,547.16
8458,466.09
8459,575.94
8460,1231.39
8461/85,623.24
8462,930.68
8463/85,703.44
8464,611.25
8465/85,477.24
8466,731.54
8467,1678.81
8468,700.87
8469,572.69
8470,2032.86
8471,1324.44
8472,558.30
8473,1706.94
8474,2536.65
8475,1065.86
8476,1575.49
8477,458.22
8478,3202.75
8479,536.01
8480,1385.80
8481,1632.04
8482,509.29
8484,531.04
8485,604.39
8486/85,762.90
8487,763.58
8488/85,563.60
8489/85,836.58
8490,1506.62
8490Pol,3156.54
8491,1286.57
8491Pol,2607.73
8492,1672.81
8493,649.11
8494,469.19
8495,3462.68
8496/85,868.11
8497,3433.56
8498,773.36
8499/85,757.75
8500Pol,942.84
8501Pol,1857.33
8502Pol,1857.33
8503Pol,937.27
8503Vit,1874.75
8504Pol,2256.76
8505Vit,4497.90
8506Pol,1428.63
8507Pol,1028.65
8507Vit,2857.44
8508Pol,1492.90
8509Pol,1771.51
8509Vit,5138.06
8510Pol,914.48
8510Vit,2143.13
8511Pol,1353.78
8512Pol,1250.00
8513Pol,3020.43
8513Vit,6040.53
8514Pol,2777.56
8514Vit,5554.55
8515Pol,2628.73
8515Vit,6040.88
8516Pol,3471.92
8516Vit,6943.54
8517Pol,2430.36
8517Vit,4860.33
8518Pol,1006.76
8518Vit,3819.68
8522Pol,1979.05
8523Pol,4027.04
8523Vit,8054.58
8525Pol,1200.11
8525Vit,1714.43
8526Pol,1006.76
8527Pol,2367.52
8528Pol,2568.96
8528Vit,5138.06
8529Pol,942.84
8530Vit,4964.64
8533Pol,1735.80
8533Vit,3471.92
8536Pol,1735.80
8539Pol,1979.05
8539Vit,3957.92
8550Pol,1492.90
8551Pol,1492.90
8567Pol,1874.75
8567Vit,3749.50
8568Pol,2256.76
8568Vit,4513.33
8569Pol,937.27
8570Pol,2256.76
8570Sil,2493.19
8570Vit,4513.33
8571Pol,1285.91
8571Vit,2013.87
8573Pol,1501.15
8573Vit,2285.85
8574Pol,1219.49
8575Pol,2256.76
8575Vit,4513.33
8577Pol,1571.52
8579Pol,1145.71
8580Pol,1979.05
8581Pol,1597.39
8583Pol,1353.78
8583Vit,2708.07
8584Pol,1353.78
8585Pol,1000.12
8587Pol,1597.39
8590Pol,5033.76
8590Vit,10067.77
8591Pol,1979.05
8600Pol,1285.91
8601Pol,1979.05
8601Vit,3957.92
8602Pol,937.27
8603Pol,743.04
8603Vit,1874.75
8605Pol,1735.80
8605Vit,3471.92
8606Pol,1006.76
8606Vit,2013.86
8607Pol,1353.78
8607Vit,2708.07
8608Pol,1145.71
8608Vit,2291.40
8609Pol,937.27
8610Pol,1428.63
8611Pol,2021.05
8612Pol,1250.00
8612Sil,2020.70
8613Pol,1597.39
8613Vit,3193.87
8615Pol,1735.80
8616Pol,3471.92
8616Vit,6943.54
8617Pol,3818.94
8617Vit,7637.86
8621Pol,2143.13
8622Pol,2202.20
8623Pol,1979.05
8623Sil,2266.64
8626Pol,1874.75
8626Vit,3749.50
8627Pol,857.21
8628Pol,934.05
8628Vit,1868.47
8629Pol,1714.43
8631Pol,1597.01
8632Pol,2202.20
8632Vit,4491.46
8633,1389.23
8634,1728.85
8635,951.40
8637,794.43
8638,1008.12
8640,1247.52
8641,852.87
8642,1227.47
8643,1046.51
8644,1008.12
8645,1272.02
8646,951.40
8647,818.59
8649,1515.68
8651,951.40
8652,638.49
8653,708.41
8654,706.52
8656,1050.10
8657,553.84
8657Pol,942.84
8660,698.30
8661Pol,934.05
8661Vit,1868.63
8662,1429.32
8663,951.40
8664,507.74
8666Pol,1833.99
8666Vit,2291.40
8667/85,742.00
8668,1956.09
8669,1310.05
8670,1467.88
8671,588.45
8672,1370.05
8672Pol,2887.08
8673,1124.99
8674,790.14
8675,629.92
8677,1283.16
8678,776.77
8679,681.85
8680,1023.03
8681,1238.09
8682Pol,1874.75
8683Pol,694.20
8683Vit,1388.78
8684Pol,1371.56
8685,1570.01
8685Pol,2342.94
8685Vit,5605.52
8686,722.11
8687,592.39
8689,913.87
8690,533.28
8691,990.63
8692,1873.15
8692Sil,2943.81
8693,815.51
8694,409.21
8695,1095.52
8696,1059.01
8697,1176.92
8698,1305.26
8699,1028.84
8700,1298.05
8701,1375.69
8702,1962.09
8703,755.87
8705,860.58
8706,899.99
8707,783.28
8708,614.68
8709Pol,1146.24
8709Vit,3428.85
8710,540.98
8711,1178.97
8712Pol,1029.19
8713,3411.97
8714Pol,3724.00
8715,1135.96
8716,3500.56
8717Pol,937.64
8717Vit,1874.75
8718,540.30
8718Vit,2571.65
8719,531.04
8720,907.02
8721,638.49
8721Pol,903.88
8722,2200.96
8723Pol,1685.89
8723Vit,3428.85
8724Pol,2806.98
8724Vit,4000.27
8725Vit,2955.80
8726,405.61
8727,722.80
8728/85,693.68
8729,548.35
8730,1338.32
8730Pist,604.39
8731,525.04
8732,617.25
8733/85,764.45
8734,913.87
8735Pol,1337.62
8736,1061.24
8738,431.66
8738Sil,932.97
8739,712.70
8740,623.24
8741,635.57
8742,849.79
8743,1988.81
8744,3153.39
8745/85,556.92
8746,506.55
8746/85,557.10
8747,1830.64
8748,836.58
8749,3722.50
8749Pol,7799.27
8750,2592.34
8751,1493.74
8752,1507.98
8753,1242.72
8754,2746.06
8755,1799.14
8756Sil,4636.34
8757Sil,4836.66
8758,3801.63
8759,3933.40
8760,1977.51
8761,664.88
8764/85,534.47
8766,678.42
8767,1258.30
8768,580.91
8769Pol,902.98
8770Pol,6931.12
8770Vit,10762.34
8771,1420.76
8772,1284.86
8773,549.38
8774,494.37
8775,458.74
8776,426.51
8777,568.24
8778,502.08
8779,588.28
8779Pol,1022.55
8780,578.86
8781,441.94
8782,572.69
8783,575.43
8784,665.05
8785,477.24
8786,1227.12
8787C/AR,3142.75
8788C/AR,3878.42
8789C/AR,2381.40
8790,928.95
8791,545.62
8792,9579.45
8793,951.40
8794,1938.78
8795,728.62
8796Pol,1062.23
8796Vit,1571.52
8797Pol,885.75
8797Vit,1571.52
8798,472.62
8799,520.94
8800,987.21
8800/85,987.21
8801,608.17
8802,792.21
8803,826.13
8804,1382.37
8805,1058.50
8806,1526.13
8807,1087.28
8808,792.21
8809,521.45
8810,6511.36
8811,416.92
8813,6086.21
8814,6440.62
8815,6815.21
8816,760.33
8817,501.58
8818,12217.01
8819,979.83
8820,8380.23
8821,456.16
8822,6086.21
8823,5023.27
8824,4710.35
8825,6086.21
8826,7190.82
8827,6086.21
8828,1009.14
8829,5795.59
8830,5710.95
8831,7566.11
8832,7941.01
8833,8441.44
8834,10817.29
8835Pol,2428.74
8836,3674.67
8837,414.53
8838,387.62
8839,1073.23
8840,1276.98
8841,3164.19
8842,1993.62
8843,5022.23
8844,6440.62
8845,2181.94
8846,5335.14
8847,2833.45
8848,622.38
8849,692.14
8850/85,1335.76
8851/85,1335.76
8852/85,1113.16
8853,817.56
8853Sil,934.41
8854,375.62
8855,716.81
8856,318.38
8857,318.38
8858,318.38
8859,318.38
8860,318.38
8861,318.38
8862,318.38
8863,318.38
8864,316.84
8865,318.38
8866,533.28
8867,535.85
8868,533.28
8868Pol,771.40
8869,426.86
8870,436.28
8871,528.49
8872,547.49
8873,416.92
8874,447.60
8875,405.10
8876,416.92
8877,396.87
8878,524.36
8879,478.44
8880,623.24
8881,445.37
8882,854.41
8883,400.30
8883Pol,666.93
8884,592.39
8885,627.19
8886,700.87
8887,510.48
8888,528.49
8889,706.52
8890,519.56
8891,466.09
8892,562.92
8893,562.92
8894,782.27
8895,562.92
8896,562.92
8897,562.92
8898,563.26
8899,552.81
8900,678.42
8901,552.81
8902,578.69
8903,552.81
8904,885.08
8905,568.24
8906,552.81
8907,552.81
8908,623.24
8909,674.82
8910,681.85
8911,623.24
8911Vit,2567.71
8912,735.99
8913,623.24
8914,674.48
8915,674.48
8916,708.41
8917,1132.51
8918,674.48
8919,705.32
8920,623.24
8921,674.48
8922,674.48
8923,674.48
8923Sil,1059.72
8924,815.34
8925,732.05
8926,1301.83
8927,1047.02
8928,794.78
8928Sil,1150.01
8929,928.77
8930,1047.02
8931,935.46
8932,894.34
8933,731.54
8934,792.21
8935,988.58
8936,1277.84
8937,1193.54
8938,735.13
8939,1035.71
8940,888.86
8941,1087.28
8942,1087.80
8943,1277.84
8944,1203.48
8945,1106.98
8946,849.26
8947,826.31
8948,1069.64
8949,814.13
8950,1095.52
8952,1164.41
8953,909.75
8954,909.75
8955,1086.60
8956,1061.24
8957,1230.55
8958,1063.64
8959,1063.64
8960,1439.43
8961,1107.51
8962,1359.06
8963,1107.51
8964,1135.96
8965,1430.52
8966,1186.84
8967,1186.84
8968,1186.84
8969,1200.21
8970,1726.99
8971,1256.60
8972,1227.47
8973,1256.93
8974,1227.47
8974Sil,1836.33
8975,1696.83
8976,1227.47
8977,1681.89
8977Pol,2285.85
8978,1190.27
8979,1115.73
8980,1346.05
8981,1690.99
8982,1663.73
8983,1710.53
8983Sil,3583.97
8984,1745.65
8985,1745.65
8986,1754.92
8987,1942.21
8988,1947.50
8989,1827.41
8990,1626.90
8991,1909.13
8992,1909.13
8993,1882.06
8994,1821.38
8995,2045.69
8996,2045.69
8997,2045.69
8998,2931.98
8999,2263.85
9000,2181.94
9001,2181.94
9002,1833.57
9003,2318.34
9004,2275.17
9005,4521.33
9006,2198.57
9006Sil,4606.33
9007,2344.90
9008,2592.85
9009,2482.00
9010,2482.00
9011,2592.85
9012,2482.00
9013,2841.31
9014,3038.24
9015,3038.24
9016,3107.95
9017,2961.99
9018,3385.07
9019,3385.07
9020,4275.79
9021,643.29
9022,1227.47
9024,2142.35
9025,2423.75
9026,318.38
9027,367.74
9028,360.37
9029,318.38
9030,354.72
9031,318.38
9031Pol,833.70
9032,671.74
9033,374.93
9034,328.67
9035,354.72
9036,337.42
9037,337.42
9038,372.71
9039,337.24
9040,501.58
9041,316.84
9042,461.65
9043,337.42
9044,389.51
9045,337.42
9046,321.65
9046Sil,1010.71
9047,356.09
9048,354.72
9049,472.62
9050,356.09
9051,356.44
9052,568.24
9053,499.35
9054,418.46
9055,356.44
9056,417.26
9057,398.06
9058,395.16
9059,535.85
9060,381.79
9061,524.36
9062,438.69
9063,356.44
9064,558.30
9065,535.85
9066,384.71
9067,437.14
9068,384.71
9069,437.14
9070,447.60
9071,424.29
9072,552.81
9073,435.09
9074,454.79
9074Vit,2417.95
9075,384.71
9076,1018.92
9077,547.49
9078,788.09
9079,547.49
9080,384.71
9081,518.02
9082,575.43
9083,416.92
9084,416.92
9085,578.86
9086,416.92
9087,416.92
9088,416.92
9089,478.44
9090,674.48
9091,466.09
9092,486.83
9093,400.30
9094,414.69
9095,428.93
9096,466.09
9097,438.69
9098,466.09
9099,464.73
9100,396.87
9101,714.06
9102,445.37
9103,445.37
9104,502.08
9105,491.80
9106,399.79
9107,722.80
9108,478.44
9109,445.37
9110,623.24
9111,651.00
9112,617.25
9113,578.86
9114,623.24
9115,474.16
9116,643.97
9117,546.30
9118,699.50
9119,474.33
9120,474.33
9121,474.16
9122,474.16
9123,474.16
9124,665.05
9125,472.62
9126,528.49
9127,474.16
9128,510.48
9129,651.00
9130,515.45
9131,528.49
9132,665.05
9133,515.28
9134,528.49
9135,541.16
9136,528.49
9137,528.49
9138,515.28
9139,510.48
9140,515.28
9141,746.28
9142,671.74
9143,562.92
9144,562.92
9145,562.92
9146,907.53
9147,614.15
9148,885.76
9149,1006.41
9150,643.29
9151,713.03
9152,713.03
9153,699.50
9154,749.37
9155,931.01
9156,1034.16
9157,776.77
9158,740.28
9159,849.28
9160,337.24
9161,713.21
9162/85,461.14
9163,612.28
9164/85,1193.36
9165/85,1193.36
9166/85,1084.90
9167/85,1335.76
9168/85,1301.64
9169/85,1224.55
9170/85,1113.16
9171/85,1301.64
9172,1929.88
9174,604.39
9175Pol,799.95
9176/85,562.92
9177,3022.63
9178Pol,9718.21
9178Vit,17427.98
9179,709.60
9180Pol,7673.27
9181/85,1335.76
9182/85,1335.76
9183/85,1335.76
9184/85,1427.78
9185Pol,1714.43
9186,445.37
9186Vit,2285.85
9187/85,1175.88
9188,541.16
9189/85,562.92
9190,432.69
9191Vit,5121.00
9192Pol,1200.11
