PRUEBA,PRECIO
NJ 303 ECP,57235.43
NJ 304 ECP,42951.30
NJ 305 ECP,39289.80
NJ 305 ECP/C4,39289.80
NJ 306 ECJ,64506.74
NJ 306 ECP,47235.42
NJ 306 ECP/C3,47132.02
NJ 306 ECP/C4,47377.02
NJ 307 ECJ,58013.14
NJ 307 ECP,40274.29
NJ 307 ECP/C3,40274.29
NJ 308 ECJ,64045.96
NJ 308 ECJ/C3,64045.96
NJ 308 ECP,52207.33
NJ 308 ECP/C4,52369.16
NJ 309 ECJ,80564.31
NJ 309 ECP,67968.20
NJ 309 ECP/C3,67968.20
NJ 310 ECJ,81578.02
NJ 310 ECP,71499.34
NJ 310 ECP/C3,71499.34
NJ 311 ECJ,100813.84
NJ 311 ECM,174927.25
NJ 311 ECM/C3,174927.25
NJ 311 ECP,79305.60
NJ 311 ECP/C3,79305.60
NJ 312 ECJ,153475.20
NJ 312 ECJ/C3,153475.20
NJ 312 ECM/C3,194826.14
NJ 312 ECP,111130.78
NJ 312 ECP/C3,111130.78
NJ 313 ECJ,182931.31
NJ 313 ECJ/C3,182931.31
NJ 313 ECP,139977.77
NJ 313 ECP/C3,139977.77
NJ 314 ECJ,211387.19
NJ 314 ECP,164951.96
NJ 315 ECJ,230470.17
NJ 315 ECP,184803.65
NJ 316 ECJ,267921.34
NJ 316 ECP,233790.02
NJ 316 ECP/C3,233790.02
NJ 318 ECJ,392608.01
NJ 318 ECJ/C3,389031.92
NJ 319 ECJ,528661.29
NJ 320 ECJ/C3,562797.11
NJ 321 ECJ,553878.23
NJ 321 ECJ/C3,553878.23
NJ 324 ECJ,878652.90
NJ 326 ECJ,1176576.55
NJ 406,180061.00
NJ 410,407053.97
NU 1005,60418.18
NU 1006,55387.82
NU 1007 ECP,36904.99
NU 1007 ECP/C3,36563.34
NU 1008 ML,135956.63
NU 1009 ECP,69588.79
NU 1010 ML,156053.32
NU 1011 ECP,97891.83
NU 1012 ML,253279.83
NU 1013 ML,253279.83
NU 1014 ML,175871.29
NU 1015 ML,329858.97
NU 1016,266316.49
NU 1017 ML,549859.35
NU 1018 ML,371111.00
NU 1019 ML,379668.00
NU 1020 ML,344862.36
NU 1020 ML/C3,344914.06
NU 1022 ML,368081.10
NU 1022 ML/C3,368081.10
NU 1024 ML,415817.76
NU 1024 ML/C3,415817.76
NU 1026 ML,453172.28
NU 1026 ML/C3,453172.28
NU 1028 M/C3,468276.83
NU 1028 ML,485698.75
NU 1030 ML,520185.21
NU 1032 ML,628749.12
NU 1032 ML/C3,628749.12
NU 1036 ML,1005940.15
NU 1036 ML/C3,1005940.15
NU 1038 ML,1118241.99
NU 1038 ML/C3,1118241.99
NU 1040 ML,1339372.96
NU 1040 ML/C3,1339372.96
NU 1044 ML,1596775.07
NU 1044 ML/C3,1596775.07
NU 202 ECP,30721.56
NU 203 ECP,33989.72
NU 203 ECP/C3,33989.72
NU 204 ECP,28285.06
NU 204 ECP/C3,28285.06
NU 205 ECP,29060.51
NU 205 ECP/C3,29060.51
NU 206 ECJ,41901.62
NU 206 ECJ/C3,41901.62
NU 206 ECKP/C3,33535.68
NU 206 ECP,32220.78
NU 207 ECJ,52270.26
NU 207 ECJ/C3,52270.26
NU 207 ECKP/C3,36406.00
NU 207 ECM,108813.40
NU 207 ECP,36304.85
NU 207 ECP/C3,36343.06
NU 208 ECJ,59222.40
NU 208 ECKP/C3,44302.17
NU 208 ECP,37920.95
NU 208 ECP/C3,37920.95
NU 209 ECJ,57096.08
NU 209 ECP,45320.38
NU 209 ECP/C3,45320.38
NU 210 ECJ,60179.92
NU 210 ECJ/C3,60179.92
NU 210 ECKP/C3,46581.33
NU 210 ECP,46534.13
NU 210 ECP/C3,46581.33
NU 211 ECJ,65356.37
NU 211 ECM/C3,144493.39
NU 211 ECP,55286.68
NU 211 ECP/C3,55286.68
NU 212 ECJ,80260.87
NU 212 ECJ/C3,80260.87
NU 212 ECM,145761.10
NU 212 ECP,66311.65
NU 212 ECP/C3,66311.65
NU 213 ECJ,86552.18
NU 213 ECM,164709.21
NU 213 ECM/C3,164646.27
NU 213 ECML/P63,157905.42
NU 213 ECP,74174.10
NU 213 ECP/C3,74122.40
NU 214 ECJ,122367.04
NU 214 ECM/C3,169242.82
NU 214 ECP,80564.31
NU 214 ECP/C3,80564.31
NU 215 ECJ,130108.11
NU 215 ECJ/C3,130108.11
NU 215 ECM/C3,182488.52
NU 215 ECP,82735.59
NU 215 ECP/C3,82735.59
NU 216 ECJ,155181.21
NU 216 ECJ/C3,155181.21
NU 216 ECM,190038.54
NU 216 ECM/C3,190038.54
NU 216 ECP,101465.67
NU 216 ECP/C3,101465.67
NU 217 ECJ,198496.63
NU 217 ECM/C3,231135.49
NU 217 ECP,137815.48
NU 217 ECP/C3,137815.48
NU 218 ECJ,208465.18
NU 218 ECJ/C3,206804.13
NU 218 ECP,154592.31
NU 218 ECP/C3,152920.02
NU 219 ECJ,257307.71
NU 219 ECJ/C3,257307.71
NU 219 ECM,315959.19
NU 219 ECM/C3,315959.19
NU 219 ECP,203639.37
NU 219 ECP/C3,203639.37
NU 220 ECJ,291445.77
NU 220 ECJ/C3,291445.77
NU 220 ECP,228352.83
NU 220 ECP/C3,228352.83
NU 2205 ECP,27700.65
NU 2205 ECP/C3,27700.65
NU 2206 ECJ,55733.97
NU 2206 ECP,31467.80
NU 2206 ECP/C3,31467.80
NU 2207 ECJ,60773.31
NU 2207 ECJ/C3,60629.46
NU 2207 ECP,41533.00
NU 2207 ECP/C3,41533.00
NU 2208 ECJ/C3,58453.69
NU 2208 ECP,43301.94
NU 2208 ECP/C3,43301.94
NU 2209 ECJ,60067.53
NU 2209 ECJ/C3,60067.53
NU 2209 ECP,49642.70
NU 2209 ECP/C3,49453.90
NU 221 ECML/C3B20,517366.60
NU 221 ECP,323974.49
NU 2210 ECJ/C3,58053.60
NU 2210 ECP,47480.41
NU 2210 ECP/C3,47284.86
NU 2211 ECP,63189.59
NU 2212 ECJ,86801.68
NU 2212 ECJ/C3,86801.68
NU 2212 ECML/C3,152009.70
NU 2212 ECP,74270.75
NU 2212 ECP/C3,74270.75
NU 2213 ECJ,104223.60
NU 2213 ECP,90627.26
NU 2213 ECP/C3,90627.26
NU 2214 ECJ,148590.95
NU 2214 ECP,88318.88
NU 2214 ECP/C3,88318.88
NU 2215 ECJ,140227.26
NU 2215 ECP,91483.64
NU 2215 ECP/C3,91483.64
NU 2216 ECJ,178503.34
NU 2216 ECJ/C3,178503.34
NU 2216 ECP,118739.25
NU 2216 ECP/C3,118739.25
NU 2217 ECJ,228752.92
NU 2217 ECJ/C3,228752.92
NU 2217 ECP,141335.38
NU 2217 ECP/C3,160573.44
NU 2218 ECJ/C3,257554.95
NU 2218 ECP,194068.67
NU 2218 ECP/C3,194068.67
NU 2219 ECJ/C3,323070.91
NU 2219 ECP,258663.07
NU 2219 ECP/C3,258663.07
NU 222 ECJ,356649.30
NU 222 ECJ/C3,356649.30
NU 222 ECM,440684.06
NU 222 ECM/C3,440684.06
NU 222 ECML/C3B20,459465.84
NU 222 ECP,287109.96
NU 222 ECP/C3,287109.96
NU 2220 ECML/C3,446429.18
NU 2220 ECP,283951.94
NU 2220 ECP/C3,283951.94
NU 2222 ECP,375073.70
NU 2224 ECJ,583795.12
NU 2224 ECJ/C3,583795.12
NU 2224 ECML,713190.71
NU 2224 ECML/C3,713033.38
NU 2226 ECML,840882.55
NU 2226 ECML/C3,884753.16
NU 2226 ECP,551518.15
NU 2226 ECP/C3,551518.15
NU 2228 ECML,929316.06
NU 2228 ECML/C3,929316.06
NU 224 ECJ,421299.90
NU 224 ECJ/C3,421299.90
NU 224 ECM/C3,483381.37
NU 224 ECP,349692.67
NU 224 ECP/C3,349692.67
NU 226 ECJ,470738.06
NU 226 ECJ/C3,470738.06
NU 226 ECM/C3,584840.30
NU 226 ECP,392041.59
NU 226 ECP/C3,378101.35
NU 228 ECJ,561947.48
NU 228 ECJ/C3,567921.86
NU 228 ECML/C3,657202.76
NU 230 ECJ,655591.15
NU 230 ECJ/C3,655591.15
NU 230 ECML/C3,850967.98
NU 2305 ECJ,78046.89
NU 2305 ECP,49107.75
NU 2305 ECP/C3,49107.75
NU 2306 ECP,56347.59
NU 2306 ECP/C3,56383.55
NU 2307 ECP,61382.44
NU 2307 ECP/C3,61481.34
NU 2308 ECJ,77842.35
NU 2308 ECML,162684.03
NU 2308 ECML/C3,162684.03
NU 2308 ECP,62699.59
NU 2308 ECP/C3,62742.30
NU 2309 ECP,82189.40
NU 2309 ECP/C3,82126.46
NU 2310 ECP,94212.35
NU 2310 ECP/C3,94212.35
NU 2311 ECML,235300.47
NU 2311 ECP,117822.19
NU 2311 ECP/C3,117822.19
NU 2312 ECP,146520.82
NU 2312 ECP/C3,146520.82
NU 2313 ECP,167426.68
NU 2313 ECP/C3,167426.68
NU 2314 ECP,256795.23
NU 2314 ECP/C3,246725.53
NU 2315 ECP,420949.26
NU 2316 ECP,397020.24
NU 2317 ECM/C3,640929.41
NU 2318 ECJ,525932.58
NU 2318 ECJ/C3,525932.58
NU 232 ECML,855996.09
NU 232 ECML/C3,931516.56
NU 2320 ECJ,657454.50
NU 2320 ECML/C4,818495.46
NU 2320 ECP,570486.49
NU 2322 ECML,1001006.45
NU 2322 ECML/C3,1002020.16
NU 2322 ECP,740183.34
NU 2324 ECML,1183281.44
NU 2324 ECML/C3,1183281.44
NU 2326 ECML/C3,1611295.21
NU 234 ECML,1378453.72
NU 234 ECML/C3,1378453.72
NU 304 ECP,46720.69
NU 305 ECJ,55387.82
NU 305 ECP,38561.54
NU 305 ECP/C3,38873.97
NU 306 ECJ,62092.71
NU 306 ECJ/C3,62092.71
NU 306 ECP,44711.25
NU 307 ECJ,56143.05
NU 307 ECJ/C3,56143.05
NU 307 ECP,40274.29
NU 307 ECP/C3,40274.29
NU 308 ECJ,61735.33
NU 308 ECJ/C3,61883.68
NU 308 ECP,50143.94
NU 308 ECP/C3,50096.74
NU 309 ECJ,74322.45
NU 309 ECJ/C3,74322.45
NU 309 ECM,141088.13
NU 309 ECM/C3,141088.13
NU 309 ECP,63043.49
NU 309 ECP/C3,63095.19
NU 310 ECJ,80618.26
NU 310 ECJ/C3,80618.26
NU 310 ECM,151708.51
NU 310 ECM/C3,146786.05
NU 310 ECP,69193.20
NU 310 ECP/C3,66965.73
NU 311 ECJ,94969.82
NU 311 ECJ/C3,94969.82
NU 311 ECM,169128.19
NU 311 ECM/C3,169128.19
NU 311 ECP,76538.68
NU 311 ECP/C3,76538.68
NU 312 ECJ,145875.73
NU 312 ECJ/C3,145761.10
NU 312 ECM,187103.04
NU 312 ECM/C3,187103.04
NU 312 ECP,103416.68
NU 312 ECP/C3,98685.27
NU 313 ECJ,165570.08
NU 313 ECJ/C3,165570.08
NU 313 ECM,215161.08
NU 313 ECP,122654.74
NU 313 ECP/C3,122654.74
NU 314 ECJ,199903.69
NU 314 ECJ/C3,199854.25
NU 314 ECM,256246.79
NU 314 ECM/C3,256246.79
NU 314 ECP,153416.76
NU 314 ECP/C3,153416.76
NU 315 ECJ,218235.94
NU 315 ECJ/C3,218235.94
NU 315 ECM,266273.78
NU 315 ECM/C3,266273.78
NU 315 ECP,172510.98
NU 315 ECP/C3,172510.98
NU 316 ECJ,240182.48
NU 316 ECJ/C3,240384.77
NU 316 ECM,281461.49
NU 316 ECM/C3,290027.47
NU 316 ECP,200047.55
NU 316 ECP/C3,206237.71
NU 317 ECJ,311216.54
NU 317 ECJ/C3,311216.54
NU 317 ECM,404738.84
NU 317 ECM/C3,404738.84
NU 317 ECP,262041.36
NU 317 ECP/C3,262041.36
NU 318 ECJ,351101.98
NU 318 ECJ/C3,351101.98
NU 318 ECM/C3,439728.79
NU 318 ECP,290027.47
NU 318 ECP/C3,290027.47
NU 319 ECJ,384983.81
NU 319 ECJ/C3,384983.81
NU 319 ECM,481922.61
NU 319 ECM/C3,481879.91
NU 319 ECP,318580.01
NU 319 ECP/C3,318580.01
NU 320 ECJ,461529.23
NU 320 ECJ/C3,461529.23
NU 320 ECM/C3,548645.59
NU 320 ECP,380762.63
NU 320 ECP/C3,380762.63
NU 321 ECJ,570149.33
NU 321 ECJ/C3,570149.33
NU 321 ECP,472963.28
NU 322 ECJ,598184.90
NU 322 ECJ/C3,598184.90
NU 322 ECM/C3,645413.57
NU 322 ECM/C4VA301,645413.57
NU 322 ECML/C3B20,798086.34
NU 322 ECP,481974.31
NU 322 ECP/C3,481974.31
NU 324 ECJ,876038.83
NU 324 ECJ/C3,876038.83
NU 324 ECM/C3,828297.68
NU 324 ECP,675227.06
NU 324 ECP/C3,675227.06
NU 406,162843.62
NU 407,250807.36
NU 408,342965.30
NU 409,325532.14
NU 410,359560.07
NU 411,372353.98
NU 412,452682.28
NU 413,493406.11
NU 416,1256304.71
NUP 203 ECP,41036.26
NUP 204 ECP,43110.89
NUP 205 ECP,39674.15
NUP 206 ECP,45320.38
NUP 206 ECP/C3,45320.38
NUP 207 ECP,50901.41
NUP 207 ECP/C3,51063.25
NUP 208 ECP,47835.55
NUP 208 ECP/C3,46985.92
NUP 209 ECP,57096.08
NUP 210 ECJ,76738.73
NUP 210 ECP,50056.28
NUP 211 ECP,64455.05
NUP 212 ECP,91299.33
NUP 213 ECP,106484.79
NUP 213 ECP/C3,106484.79
NUP 214 ECP,160728.53
NUP 215 ECM/C3,290733.25
NUP 215 ECP,189624.96
NUP 216 ECP,159964.31
NUP 217 ECP,189463.13
NUP 218 ECP,251762.63
NUP 2203 ECP,62427.62
NUP 2205 ECP,43657.08
NUP 2206 ECP,48339.04
NUP 2207 ECP,49346.01
NUP 2208 ECP,58516.62
NUP 2209 ECP,68381.78
NUP 2210 ECP,56907.27
NUP 2210 ECP/C3,56907.27
NUP 2211 ECP,83074.99
NUP 2212 ECP,100609.30
NUP 2213 ECP,138283.00
NUP 2215 ECP,156096.02
NUP 2216 ECP,195864.58
NUP 2217 ECP,262839.29
NUP 222 ECP,536957.55
NUP 224 ECJ,765364.33
NUP 228 ECJ,871091.64
NUP 2304 ECP,90627.26
NUP 2305 ECP,66666.78
NUP 2306 ECP,84592.19
NUP 2307 ECP,84794.48
NUP 2308 ECP,82933.39
NUP 2309 ECP,105023.78
NUP 2310 ECP,129316.92
NUP 2311 ECP,318741.84
NUP 2312 ECP,300101.67
NUP 2314 ECP,587117.22
NUP 2315 ECP,657609.59
NUP 304 ECP,49701.14
NUP 305 ECP,53326.68
NUP 306 ECP,60726.11
NUP 307 ECP,48604.26
NUP 308 ECP,52674.85
NUP 309 ECJ/C3,89570.85
NUP 309 ECP,78298.63
NUP 310 ECJ,108759.46
NUP 310 ECJ/C3,108667.30
NUP 310 ECP,89620.29
NUP 310 ECP/C3,87125.35
NUP 311 ECJ,127801.97
NUP 311 ECNM/C3,204230.52
NUP 311 ECP,115307.01
NUP 312 ECP,140879.09
NUP 312 ECP/C3,140879.09
NUP 313 ECJ,213050.49
NUP 313 ECP,169989.06
NUP 314 ECNML/C3,423516.13
NUP 314 ECNRP,230067.83
NUP 314 ECP,230571.31
NUP 315 ECP,289528.48
NUP 316 ECP,372614.72
NUP 317 ECJ,426035.80
NUP 317 ECP,376842.64
PCM 455050 E,22360.12
PNA 30/52,66720.73
PSMF 405030 A51,34407.79
PWM 202430,51065.50
QJ 203 N2MA/C2L,136617.45
QJ 205 N2MA/C2L,142421.02
QJ 206 MA,89352.82
QJ 206 N2MA/C2L,97206.28
QJ 208 MA,104192.13
QJ 210 MA,126830.97
QJ 213 MA,162149.08
QJ 214 N2MA,174524.91
QJ 215 MA,183538.19
QJ 216 MA,205210.51
QJ 218 N2MA,424781.58
QJ 303 LA/P63,141879.32
QJ 304 MA,105650.89
QJ 306 MA,104293.28
QJ 307 MA,109883.31
QJ 307 N2MA/C2L,118316.68
QJ 308 N2MA/C2L,120047.41
QJ 309 MA/C2L,138118.92
QJ 309 MA/C3,138118.92
QJ 309 N2MA/C2L,147408.66
QJ 310 MA,150382.37
QJ 311 N2MA/C2L,184527.18
QJ 312 MA,202248.05
QJ 312 N2MA/C2L,213598.93
QJ 313 MA,227786.41
QJ 314 MA,263760.85
QJ 315 N2MA,482358.67
QJ 316 N2MA,493808.45
QJ 318 N2MA,539178.28
R 8-2Z,18285.04
RLS 10,73032.27
RLS 10-2RS1,94859.68
RLS 10-2Z,116824.21
RLS 11,68550.35
RLS 12,69988.88
RLS 13,111272.39
RLS 14,126689.36
RLS 4,31296.97
RLS 4-2Z,31434.08
RLS 5,25619.28
RLS 5-2RS1,32845.64
RLS 5-2Z,30640.65
RLS 6,19118.94
RLS 6-2RS1,15041.61
RLS 6-2Z,19505.54
RLS 7,66154.31
RLS 7-2RS1,124679.92
RLS 8,56785.89
RLS 8-2Z,79411.24
RLS 9,59132.49
RLS 9-2Z,86615.12
RMS 11,92108.50
RMS 12,97516.46
RMS 16,161847.89
RMS 6,76365.61
RNU 203 TN9,25522.63
RNU 205,32070.18
RNU 306,45378.82
S7010 ACEGA/HCP4A,732442.27
S7014 ACEGA/HCP4A,959639.78
SAA 40 ES-2RS,117150.12
T4CB 100/Q,108934.78
T4CB 120,250960.20
T4CB 140,125749.82
T4EE 160/VB406,875944.42
U 204,17963.62
U 210,33468.25
U 216,64891.10
U 217,78579.59
U 218,86208.29
U 220,92333.27
U 226,114758.57
U 318,100562.10
210,48469.40
310,82872.70
311,96981.51
312,160193.58
6203,1557.66
6204,0.00
33022,166008.38
47890,88363.83
61915,115898.16
209-ZNR,44459.51
210 NR,53920.08
210-ZNR,51611.69
211 NR,56192.50
211-ZNR,47311.84
213 NR,74138.14
213-ZNR,74138.14
2208 ETN9,27078.04
30203 J2,8525.53
30203 J2/Q,8525.53
30210 J2/Q,19746.04
30211 J2/Q,21658.84
30212 J2/Q,44475.24
30213 J2/Q,47289.36
30214 J2/Q,50056.28
30215 J2/Q,51031.78
30216 J2/Q,90146.26
30217 J2/Q,100593.57
30304 J2/Q,10370.89
30305 J2/Q,14095.33
30306 J2/Q,15385.51
30307 J2/Q,24070.62
30308 J2/Q,21658.84
30309 J2/Q,28321.02
30310 J2/Q,40640.66
30311 J2/Q,59487.63
30312 J2/Q,64900.09
307 NR,62879.41
308-ZNR,50087.75
309544 BB,4978.66
310 NA/C3L,88134.56
310 NR,57444.47
310-ZNR,58543.59
311-ZNR,83529.03
312 NR,141542.16
31305 J2,27691.66
31308 J2/QCL7C,51438.61
31309 J2/QCL7C,64706.79
31311 J2/Q,65243.99
31312 J2/Q,76745.47
31312 J2/QCL7C,76745.47
31313/CL7C,117120.90
31314 J2/QCL7A,173810.15
320/22 X,96291.47
32008 X/Q,10035.98
32011 X/QVK210,27781.57
32012 X/QCL7C,47534.36
32013 X/Q,51625.17
32014 X/Q,52216.32
32016 X/Q,72202.87
32017 X/Q,74832.68
32018 X/Q,87098.38
32020 X/Q,77869.32
32021 X/Q,109532.67
32022 X/Q,113920.18
3210 A-2RS1TN9/C3MT33,66489.21
3212 A-2RS1/MT33,165172.23
32205 BJ2/Q,13724.46
32206 J2/Q,13902.02
32207 J2/Q,15405.74
32208 J2/Q,20200.08
32209 J2/Q,21171.09
32210 J2/Q,22346.63
32211 J2/Q,29453.86
32212 J2/Q,31622.89
32213 J2/Q,41973.55
32214 J2/Q,54160.58
32215 J2/Q,63915.60
32216 J2/Q,49786.56
32217 J2/Q,64900.09
32218 J2/Q,79424.73
32219 J2,122949.19
32220 J2,195367.84
32221 J2,262589.80
32304 J2/Q,23281.68
32305 J2,24792.13
32306 J2/Q,23468.24
32307 J2/Q,30085.46
32308 J2/Q,36370.03
32309,38943.65
32309 J2/Q,#VALUE!
32310 J2/Q,41955.57
32311 J2,68822.33
32312 J2/Q,70442.92
32313 BJ2/QU4CL7CVQ267,124630.47
32313 J2/Q,129849.63
32314 J2/Q,164783.38
32315 J2,186210.71
32316 J2,206100.60
32317 J2,244967.83
33011/Q,57379.29
33015/Q,60397.95
33017/Q,65057.43
33019/Q,67129.81
33019 B,56308.95
33020/Q,88957.22
33021/Q,105005.80
3304 A-2RS1TN9/MT33,39510.07
3304 ATN9,32411.83
3309 DMA,212454.85
331075/Q,251178.23
33109/Q,47426.47
33110/Q,45203.49
33111/Q,39838.23
33114/Q,67583.84
33115/Q,68408.75
33116/Q,72153.42
33117/Q,93992.07
3314 A,335325.37
33205/QVQ077,77406.29
33208 B,15553.50
33208/Q,24054.89
33208/QVK210,24054.89
33210 B,25815.82
33210/Q,30780.00
33212/Q,49080.78
33212/Q A,49080.78
33213 B,39181.98
33213/Q,46704.96
33214/Q,55034.93
33214/QVK210,55034.93
33215 B,47507.67
33215/Q,56639.79
362 A/Q,43594.14
6003-2Z/C3GJN,2027.43
6003-2Z/GJN,2027.43
6004-2Z,2180.27
6004-2Z/C3GJN,2180.27
6005-2Z,2389.31
6005-2Z/C3,2389.31
6005-Z,2497.19
6006/C3,2789.40
6006-2Z,3023.16
6006-2Z/C3,3023.16
6006-Z,3023.16
6007-2Z,4102.05
6007-2Z/C3,4102.05
6007-Z,4102.05
6007-Z/C3,4488.66
6008-2Z,5688.93
6008-2Z/C3GJN,5688.93
6014/C3,17367.98
61815/C3,81025.09
62/22,11222.77
62/28-2RS1,31636.38
6200-2RSH/C3,2798.39
6201-2Z,1454.26
6201-2Z/C3,1454.26
6202-2Z,1454.26
6202-2Z/C3,1454.26
6202-RSH,1708.25
6203-2Z,1643.07
6204-2Z,2414.03
6204-2Z/C3,2414.03
6205 ETN9/C3,3483.94
6205 ETN9/C4,3594.07
6205 NR,3106.32
6205 NR/C3,5241.64
6205-2Z,2870.31
6205-2Z/C3,2870.31
6206 N/C3,5185.44
6206 NR,4117.79
6206-2Z,3969.44
6206-2Z/C3,3969.44
6207 N/C3,6329.52
6207-2Z,6086.77
6207-2Z/C3,6086.77
6207-Z/C3,6086.77
6208 N/C3,8078.23
6208 NR,15621.52
6208-2RS1K,13090.60
6208-2Z,7684.89
6208-2Z/C3,7684.89
6209 NR,14081.84
6209-2RS1K,17608.48
6210 NR,16482.38
6210-2ZNR,21229.53
6210-Z,18316.51
6211-ZNR,24054.89
6213 NR,41991.53
6213 NR/C3,41991.53
6214/C4,48570.55
6215 M/C3,164886.78
6215 NR/C3,64639.36
6217 NR,82593.98
6217/C4,82593.98
6218 NR,129815.91
62201-2RS1/C3,15385.51
62202-2RS1,11582.40
62202-2RS1/C3,11582.40
62204-2RS1,17183.67
62205-2RS1,14245.92
62212-2RS1,75745.24
62302-2RS1,10775.47
62302-2RS1/C3,10775.47
62304-2RS1,21757.74
62306-2RS1,18862.70
63/28/C3,19456.09
6300-2RSH,4538.11
6300-2RSH/C3,4538.11
63006-2RS1/C4,28664.92
6303-2Z/C3GJN,2892.79
6303-2Z/GJN,2892.79
6304 NR,3367.05
6304/C4,9359.42
6304-2Z,3441.23
6304-2Z/C3,3441.23
6304-Z/C3,3767.15
6305 NR,9750.52
6305-2Z,4445.95
6305-2Z/C3,4445.95
6306 NR,4953.93
6306-2Z,6226.13
6306-2Z/C3,6226.13
6306-2ZNR,17309.54
6306-ZNR,6552.05
6306-ZNR/C3,6552.05
6307-2Z,9217.82
6307-2Z/C3,9217.82
6307-ZNR,9696.58
6308 NR,12569.14
6308 NR/C3,15581.06
6308/C4,15875.51
6308-2RS1,11789.19
6308-2RS1/C3,11184.56
6308-2RS1/C4,20744.02
6308-2RS1/C5,16284.59
6308-2Z,11202.54
6308-2Z/C3,11202.54
6308-2Z/C3GJN,11202.54
6308-ZNR,12326.39
6309 NR,14200.97
6309-ZNR,22245.49
6310 NR,29831.47
6310 NR/C3,29831.47
6310-ZNR,27529.83
6311 NR,55574.38
6312 NR,62393.90
6312-ZNR,63571.70
6314 NR,69233.66
6314 NR/C3,69233.66
6403-2RS1/C3,32157.84
6409 NR,63209.82
6410 NR,97091.65
6411 NR,115704.85
6412 NR,158008.81
6412/C3,104439.38
6413 NR,198885.49
6413 NR/C3,184396.81
6580/Q,65655.32
AXK 4565,6327.28
BB1-3446,15835.05
BT1-0160,57745.66
BT1-0163/Q,54259.48
BT1-0525,20510.26
BT1-0588,28321.02
HK 1612,4864.02
HK 1712,4810.08
HK 1816,4850.54
HK 2520,6217.14
HK 4520,11218.27
HM 807046/010/QCL7C,166111.77
K 18X24X12,7136.45
K 22X26X17,10651.85
K 25X33X20,9008.78
K 40X45X17,9211.07
K 42X50X20,16320.55
K 60X65X20,20973.29
M 86649/2/610/2/QVQ506,26271.12
NJ 2312 ECP,128026.74
NJ 305 ECP/C3,35835.08
NJ 412/C3,485393.06
NK 40/30,26718.41
NK 65/25,50152.93
NU 206 ECP/C3,29363.95
NU 209 ECNP,47199.45
QJ 207 N2MA/C2L,92578.27
QJ 209 MA,87296.17
QJ 209/C2,79838.30
QJ 211 MA,164688.98
QJ 212 MA,199463.15
QJ 212 MA/C2,144848.53
QJ 308 MA,154315.84
QJ 309 MA,135603.74
QJ 309/C2,62724.32
QJ 311 MA,225579.17
RMS 7,40000.07
RMS 8,31440.83
RNA 4908,33020.96
SIKAC 8 M,26934.19
AN 15,38977.37
AN 16,38321.04
AN 17,40672.13
AN 18,45713.72
AN 19,48808.81
AN 20,49827.01
AN 26,102434.43
AN 28,100944.21
AN 30,120443.00
FRB 10.5/110,5835.03
FRB 10.5/80,4592.05
FRB 10.5/90,5012.37
FRB 10/100,5542.83
FRB 10/110,5693.42
FRB 10/120,5153.98
FRB 10/130,6378.97
FRB 10/140,6862.23
FRB 10/150,7750.07
FRB 10/160,8089.47
FRB 10/180,8840.20
FRB 10/200,9460.57
FRB 10/215,17291.56
FRB 10/230,19060.50
FRB 10/280,25727.17
FRB 10/300,26399.24
FRB 10/310,27354.51
FRB 10/320,28044.55
FRB 10/340,29626.93
FRB 10/360,33119.86
FRB 10/370,35787.88
FRB 10/400,39370.71
FRB 10/420,40995.80
FRB 10/72,4517.88
FRB 10/80,4733.66
FRB 11.5/100,5340.54
FRB 11/120,5482.14
FRB 11/230,16801.56
FRB 11/250,20771.00
FRB 12.5/130,6244.11
FRB 12.5/140,6572.27
FRB 12.5/150,6994.84
FRB 12.5/160,7682.64
FRB 12.5/170,8775.02
FRB 12/120,6163.19
FRB 12/180,9258.28
FRB 13.5/200,11595.88
FRB 13/110,6035.07
FRB 13/150,8159.15
FRB 13/230,19746.04
FRB 14/120,6244.11
FRB 14/160,9195.34
FRB 14/200,15091.06
FRB 14/215,18658.16
FRB 15.5/130,8226.58
FRB 15/250,24886.53
FRB 16.5/150,8840.20
FRB 16.5/270,29696.61
FRB 16/140,8433.37
FRB 17.5/200,14681.98
FRB 17/290,32508.49
FRB 18/180,12339.87
FRB 18/310,44641.57
FRB 19.5/215,19892.15
FRB 2/120,3780.63
FRB 22/215,21874.62
FRB 3.5/52,3292.88
FRB 3.5/85,3358.06
FRB 4.85/180,6783.56
FRB 4/100,4733.66
FRB 4/110,5012.37
FRB 4/120,3973.93
FRB 4/90,4115.54
FRB 5.1/200,7401.68
FRB 5.5/72,4043.61
FRB 5.5/85,3560.36
FRB 5/130,5969.89
FRB 5/140,6378.97
FRB 5/150,6163.19
FRB 5/160,6572.27
FRB 5/170,6716.13
FRB 5/180,6862.23
FRB 5/215,8226.58
FRB 5/230,9525.75
FRB 5/250,9730.29
FRB 5/270,9604.42
FRB 5/290,11099.14
FRB 5/52,4115.54
FRB 5/90,4396.50
FRB 6.25/160,6716.13
FRB 6.5/200,8159.15
FRB 6.5/215,9397.63
FRB 6/100,4879.76
FRB 6/62,4115.54
FRB 6/85,4396.50
FRB 7.5/72,4396.50
FRB 7/180,6163.19
FRB 8.5/72,4252.65
FRB 8/100,5273.10
FRB 8/130,6244.11
FRB 8/62,4252.65
FRB 8/80,4252.65
FRB 9.5/100,4879.76
